cell_id,presence
377242,1
377243,1
377244,1
377245,1
377246,1
377247,1
377248,1
377249,1
377250,1
377251,1
377252,1
377253,1
377254,1
377255,1
377256,1
377257,1
377258,1
377259,1
377260,1
377261,1
380838,1
380839,1
380840,1
380841,1
380842,1
380843,1
380844,1
380845,1
380846,1
380847,1
380848,1
380849,1
380850,1
380851,1
380852,1
380853,1
380854,1
380855,1
380856,1
380857,1
380858,1
380859,1
380860,1
380861,1
380862,1
380863,1
380864,1
380865,1
380866,1
380867,1
380868,1
380869,1
380870,1
380871,1
380872,1
380873,1
380874,1
380875,1
380876,1
380877,1
380878,1
380879,1
384433,1
384434,1
384435,1
384436,1
384437,1
384438,1
384439,1
384440,1
384441,1
384442,1
384443,1
384444,1
384445,1
384446,1
384447,1
384448,1
384449,1
384450,1
384451,1
384452,1
384453,1
384454,1
384455,1
384456,1
384457,1
384458,1
384459,1
384460,1
384461,1
384462,1
384463,1
384464,1
384465,1
384466,1
384467,1
384468,1
384469,1
384470,1
384471,1
384472,1
384473,1
384474,1
384475,1
384476,1
384477,1
384478,1
384479,1
384480,1
384481,1
384482,1
384483,1
384484,1
384485,1
384486,1
384487,1
384488,1
384489,1
384490,1
384491,1
384492,1
384493,1
384494,1
384495,1
384496,1
384497,1
384498,1
388032,1
388033,1
388034,1
388035,1
388036,1
388037,1
388038,1
388039,1
388040,1
388041,1
388042,1
388043,1
388044,1
388045,1
388046,1
388047,1
388048,1
388049,1
388050,1
388051,1
388052,1
388053,1
388054,1
388055,1
388056,1
388057,1
388058,1
388059,1
388060,1
388061,1
388062,1
388063,1
388064,1
388065,1
388066,1
388067,1
388068,1
388069,1
388070,1
388071,1
388072,1
388073,1
388074,1
388075,1
388076,1
388077,1
388078,1
388079,1
388080,1
388081,1
388082,1
388083,1
388084,1
388085,1
388086,1
388087,1
388088,1
388089,1
388090,1
388091,1
388092,1
388093,1
388094,1
388095,1
388096,1
388097,1
388098,1
388099,1
388100,1
388101,1
388102,1
388103,1
388104,1
388105,1
388106,1
388107,1
388108,1
388109,1
388110,1
388111,1
388112,1
388113,1
388114,1
388115,1
388116,1
388117,1
391632,1
391633,1
391634,1
391635,1
391636,1
391637,1
391638,1
391639,1
391640,1
391641,1
391642,1
391643,1
391644,1
391645,1
391646,1
391647,1
391648,1
391649,1
391650,1
391651,1
391652,1
391653,1
391654,1
391655,1
391656,1
391657,1
391658,1
391659,1
391660,1
391661,1
391662,1
391663,1
391664,1
391665,1
391666,1
391667,1
391668,1
391669,1
391670,1
391671,1
391672,1
391673,1
391674,1
391675,1
391676,1
391677,1
391678,1
391679,1
391680,1
391681,1
391682,1
391683,1
391684,1
391685,1
391686,1
391687,1
391688,1
391689,1
391690,1
391691,1
391692,1
391693,1
391694,1
391695,1
391696,1
391697,1
391698,1
391699,1
391700,1
391701,1
391702,1
391703,1
391704,1
391705,1
391706,1
391707,1
391708,1
391709,1
391710,1
391711,1
391712,1
391713,1
391714,1
391715,1
391716,1
391717,1
391718,1
391719,1
