cell_id,presence
4717728,1
4717729,1
4717730,1
4717731,1
4717732,1
4717733,1
4721343,1
4721344,1
4721345,1
4721346,1
4721347,1
4721348,1
4721349,1
4721350,1
4724960,1
4724961,1
4724962,1
4724963,1
4724964,1
4724965,1
4724966,1
4724967,1
4728577,1
4728578,1
4728579,1
4728580,1
4728581,1
4728582,1
4728583,1
4732194,1
4732195,1
4732196,1
4732197,1
4732198,1
4732199,1
4732200,1
4732201,1
4735811,1
4735812,1
4735813,1
4735814,1
4735815,1
4735816,1
4735817,1
4735818,1
4735819,1
4739429,1
4739430,1
4739431,1
4739432,1
4739433,1
4739434,1
4739435,1
4739436,1
4743046,1
4743047,1
4743048,1
4743049,1
4743050,1
4743051,1
4743052,1
4743053,1
4746663,1
4746664,1
4746665,1
4746666,1
4746667,1
4746668,1
4746669,1
4746670,1
4746671,1
4746672,1
4750280,1
4750281,1
4750282,1
4750283,1
4750284,1
4750285,1
4750286,1
4750287,1
4750288,1
4750289,1
4753897,1
4753898,1
4753899,1
4753900,1
4753901,1
4753902,1
4753903,1
4753904,1
4753905,1
4753906,1
4757515,1
4757516,1
4757517,1
4757518,1
4757519,1
4757520,1
4757521,1
4757522,1
4761132,1
4761133,1
4761134,1
4761135,1
4761136,1
4761137,1
4761138,1
4761139,1
4764749,1
4764750,1
4764751,1
4764752,1
4764753,1
4764754,1
4764755,1
4764756,1
4768366,1
4768367,1
4768368,1
4768369,1
4768370,1
4768371,1
4768372,1
4768373,1
4771983,1
4771984,1
4771985,1
4771986,1
4771987,1
4771988,1
4771989,1
4771990,1
4775600,1
4775601,1
4775602,1
4775603,1
4775604,1
4775605,1
4775606,1
4775607,1
4779217,1
4779218,1
4779219,1
4779220,1
4779221,1
4779222,1
4779223,1
4779224,1
4779225,1
4782834,1
4782835,1
4782836,1
4782837,1
4782838,1
4782839,1
4782840,1
4782841,1
4782842,1
4786451,1
4786452,1
4786453,1
4786454,1
4786455,1
4786456,1
4786457,1
4786458,1
4786459,1
4790068,1
4790069,1
4790070,1
4790071,1
4790072,1
4790073,1
4790074,1
4790075,1
4790076,1
4790077,1
4793685,1
4793686,1
4793687,1
4793688,1
4793689,1
4793690,1
4793691,1
4793692,1
4793693,1
4793694,1
4797303,1
4797304,1
4797305,1
4797306,1
4797307,1
4797308,1
4797309,1
4797310,1
4797311,1
4800920,1
4800921,1
4800922,1
4800923,1
4800924,1
4800925,1
4800926,1
4800927,1
4800928,1
4804537,1
4804538,1
4804539,1
4804540,1
4804541,1
4804542,1
4804543,1
4804544,1
4804545,1
4808154,1
4808155,1
4808156,1
4808157,1
4808158,1
4808159,1
4808160,1
4808161,1
4808162,1
4811771,1
4811772,1
4811773,1
4811774,1
4811775,1
4811776,1
4811777,1
4811778,1
4811779,1
4811780,1
4815388,1
4815389,1
4815390,1
4815391,1
4815392,1
4815393,1
4815394,1
4815395,1
4815396,1
4819005,1
4819006,1
4819007,1
4819008,1
4819009,1
4819010,1
4819011,1
4819012,1
4819013,1
4822622,1
4822623,1
4822624,1
4822625,1
4822626,1
