cell_id,presence
1885226,1
1888843,1
1888844,1
1892459,1
1892460,1
1892461,1
1892462,1
1896058,1
1896075,1
1896076,1
1896077,1
1896078,1
1896079,1
1896083,1
1896084,1
1899673,1
1899674,1
1899675,1
1899692,1
1899693,1
1899694,1
1899695,1
1899696,1
1899697,1
1899698,1
1899699,1
1899700,1
1899701,1
1899702,1
1903288,1
1903289,1
1903290,1
1903291,1
1903292,1
1903308,1
1903309,1
1903310,1
1903311,1
1903312,1
1903313,1
1903314,1
1903315,1
1903316,1
1903317,1
1903318,1
1906903,1
1906904,1
1906905,1
1906906,1
1906907,1
1906908,1
1906909,1
1906924,1
1906925,1
1906926,1
1906927,1
1906928,1
1906929,1
1906930,1
1906931,1
1906932,1
1906933,1
1906934,1
1906935,1
1910518,1
1910519,1
1910520,1
1910521,1
1910522,1
1910523,1
1910524,1
1910525,1
1910526,1
1910541,1
1910542,1
1910543,1
1910544,1
1910545,1
1910546,1
1910547,1
1910548,1
1910549,1
1910550,1
1910551,1
1910552,1
1910553,1
1910554,1
1910555,1
1910556,1
1914134,1
1914135,1
1914136,1
1914137,1
1914138,1
1914139,1
1914140,1
1914141,1
1914142,1
1914143,1
1914157,1
1914158,1
1914159,1
1914160,1
1914161,1
1914162,1
1914163,1
1914164,1
1914165,1
1914166,1
1914167,1
1914168,1
1914169,1
1914170,1
1914171,1
1914172,1
1914173,1
1917749,1
1917750,1
1917751,1
1917752,1
1917753,1
1917754,1
1917755,1
1917756,1
1917757,1
1917758,1
1917759,1
1917774,1
1917775,1
1917776,1
1917777,1
1917778,1
1917779,1
1917780,1
1917781,1
1917782,1
1917783,1
1917784,1
1917785,1
1917786,1
1917787,1
1917788,1
1917789,1
1921364,1
1921365,1
1921366,1
1921367,1
1921368,1
1921369,1
1921370,1
1921371,1
1921372,1
1921373,1
1921374,1
1921375,1
1921376,1
1921391,1
1921392,1
1921393,1
1921394,1
1921395,1
1921396,1
1921397,1
1921398,1
1921399,1
1921400,1
1921401,1
1921402,1
1921403,1
1921404,1
1921405,1
1924980,1
1924981,1
1924982,1
1924983,1
1924984,1
1924985,1
1924986,1
1924987,1
1924988,1
1924989,1
1924990,1
1924991,1
1924992,1
1924993,1
1925008,1
1925009,1
1925010,1
1925011,1
1925012,1
1925013,1
1925014,1
1925015,1
1925016,1
1925017,1
1925018,1
1925019,1
1925020,1
1925021,1
1928595,1
1928596,1
1928597,1
1928598,1
1928599,1
1928600,1
1928601,1
1928602,1
1928603,1
1928604,1
1928605,1
1928606,1
1928607,1
1928608,1
1928609,1
1928610,1
1928611,1
1928624,1
1928625,1
1928626,1
1928627,1
1928628,1
1928629,1
1928630,1
1928631,1
1928632,1
1928633,1
1928634,1
1928635,1
1928636,1
1928637,1
1928638,1
1932211,1
1932212,1
1932213,1
1932214,1
1932215,1
1932216,1
1932217,1
1932218,1
1932219,1
1932220,1
1932221,1
1932222,1
1932223,1
1932224,1
1932225,1
1932226,1
1932227,1
1932228,1
1932241,1
1932242,1
1932243,1
1932244,1
1932245,1
1932246,1
1932247,1
1932248,1
1932249,1
1932250,1
1932251,1
1932252,1
1932253,1
1932254,1
1935826,1
1935827,1
1935828,1
1935829,1
1935830,1
1935831,1
1935832,1
1935833,1
1935834,1
1935835,1
1935836,1
1935837,1
1935838,1
1935839,1
1935840,1
1935841,1
1935842,1
1935843,1
1935844,1
1935857,1
1935858,1
1935859,1
1935860,1
1935861,1
1935862,1
1935863,1
1935864,1
1935865,1
1935866,1
1935867,1
1935868,1
1935869,1
1935870,1
1935871,1
1939442,1
1939443,1
1939444,1
1939445,1
1939446,1
1939447,1
1939448,1
1939449,1
1939450,1
1939451,1
1939452,1
1939453,1
1939454,1
1939455,1
1939456,1
1939457,1
1939458,1
1939459,1
1939460,1
1939474,1
1939475,1
1939476,1
1939477,1
1939478,1
1939479,1
1939480,1
1939481,1
1939482,1
1939483,1
1939484,1
1939485,1
1939486,1
1939487,1
1939488,1
1943057,1
1943058,1
1943059,1
1943060,1
1943061,1
1943062,1
1943063,1
1943064,1
1943065,1
1943066,1
1943067,1
1943068,1
1943069,1
1943070,1
1943071,1
1943072,1
1943073,1
1943074,1
1943075,1
1943076,1
1943077,1
1943091,1
1943092,1
1943093,1
1943094,1
1943095,1
1943096,1
1943097,1
1943098,1
1943099,1
1943100,1
1943101,1
1943102,1
1943103,1
1943104,1
1943105,1
1943106,1
1946673,1
1946674,1
1946675,1
1946676,1
1946677,1
1946678,1
1946679,1
1946680,1
1946681,1
1946682,1
1946683,1
1946684,1
1946685,1
1946686,1
1946687,1
1946688,1
1946689,1
1946690,1
1946691,1
1946692,1
1946693,1
1946694,1
1946695,1
1946707,1
1946708,1
1946709,1
1946710,1
1946711,1
1946712,1
1946713,1
1946714,1
1946715,1
1946716,1
1946717,1
1946718,1
1946719,1
1946720,1
1946721,1
1946722,1
1950288,1
1950289,1
1950290,1
1950291,1
1950292,1
1950293,1
1950294,1
1950295,1
1950296,1
