cell_id,presence
680741,1
680742,1
680743,1
680744,1
680745,1
680746,1
680747,1
680748,1
680749,1
680750,1
680751,1
680752,1
680753,1
682891,1
682892,1
682893,1
682894,1
682895,1
684330,1
684331,1
684332,1
684333,1
684334,1
684335,1
684336,1
684337,1
684338,1
684339,1
684340,1
684341,1
684342,1
684343,1
684344,1
684345,1
684346,1
684347,1
684348,1
684349,1
684350,1
684351,1
684352,1
684353,1
684354,1
684355,1
684356,1
684357,1
684358,1
684359,1
684360,1
684361,1
684362,1
684363,1
684364,1
684365,1
684366,1
684367,1
684368,1
684369,1
684370,1
684371,1
684372,1
684373,1
684374,1
684375,1
684376,1
684377,1
684378,1
684379,1
684380,1
684381,1
684382,1
684383,1
684384,1
684385,1
684386,1
684387,1
684388,1
686512,1
686513,1
686514,1
687944,1
687945,1
687946,1
687947,1
687948,1
687949,1
687950,1
687951,1
687952,1
687953,1
687954,1
687955,1
687956,1
687957,1
687958,1
687959,1
687960,1
687961,1
687962,1
687963,1
687964,1
687965,1
687966,1
687967,1
687968,1
687969,1
687970,1
687971,1
687972,1
687973,1
687974,1
687975,1
687976,1
687977,1
687978,1
687979,1
687980,1
687981,1
687982,1
687983,1
687984,1
687985,1
687986,1
687987,1
687988,1
687989,1
687990,1
687991,1
687992,1
687993,1
687994,1
687995,1
687996,1
687997,1
687998,1
687999,1
688000,1
688001,1
688002,1
688003,1
688004,1
688005,1
688007,1
688008,1
688009,1
688010,1
688011,1
688012,1
688013,1
688014,1
688015,1
688016,1
688017,1
688018,1
688019,1
688020,1
688021,1
688022,1
688023,1
688024,1
688025,1
690132,1
690133,1
690134,1
691559,1
691560,1
691561,1
691562,1
691563,1
691564,1
691565,1
691566,1
691567,1
691568,1
691569,1
691570,1
691571,1
691572,1
691573,1
691574,1
691575,1
691576,1
691577,1
691578,1
691579,1
691580,1
691581,1
691582,1
691583,1
691584,1
691585,1
691586,1
691587,1
691588,1
691589,1
691590,1
691591,1
691592,1
691593,1
691594,1
691595,1
691596,1
691597,1
691598,1
691599,1
691600,1
691601,1
691602,1
691603,1
691604,1
691605,1
691606,1
691607,1
691608,1
691609,1
691610,1
