cell_id,therm_prs
726303,0
726304,0
726305,0
726306,0
726307,0
726308,0
726309,0
726310,0
726311,0
726312,0
726313,0
726314,0
726315,0
726316,0
726317,0
726318,0
729818,0
729819,0
729820,0
729821,0
729822,0
729826,0
729827,0
729828,0
729923,0
729924,0
729925,0
729926,0
729927,0
729928,0
729929,0
729930,0
729931,0
729932,0
729933,0
729934,0
729935,0
729936,0
729937,0
733429,0
733430,0
733431,0
733432,0
733433,0
733434,0
733435,0
733436,0
733437,0
733438,0
733439,0
733440,0
733441,0
733442,0
733443,0
733444,0
733445,0
733446,0
733447,0
733542,0
733543,0
733544,0
733545,0
733546,0
733547,0
733548,0
733549,0
733550,0
733551,0
733552,0
733553,0
733554,0
733555,0
733556,0
733557,0
737049,0
737050,0
737051,0
737052,0
737053,0
737054,0
737055,0
737056,0
737057,0
737058,0
737059,0
737060,0
737061,0
737062,0
737063,0
737064,0
737065,0
737066,0
737161,0
737162,0
737163,0
737164,0
737165,0
737166,0
737167,0
737168,0
737169,0
737170,0
737171,0
737172,0
737173,0
737174,0
737175,0
737176,0
740668,0
740669,0
740670,0
740671,0
740672,0
740673,0
740674,0
740675,0
740676,0
740677,0
740678,0
740679,0
740680,0
740681,0
740682,0
740683,0
740684,0
740685,0
740781,0
740782,0
740783,0
740784,0
740785,0
740786,0
740787,0
740788,0
740789,0
740790,0
740791,0
740792,0
740793,0
740794,0
740795,0
740796,0
744300,0
744301,0
744302,0
744391,0
744392,0
744393,0
744394,0
744395,0
744396,0
744397,0
744398,0
744399,0
744400,0
744401,0
744402,0
744403,0
744404,0
744405,0
744406,0
744407,0
744408,0
744409,0
744410,0
744411,0
744412,0
744413,0
744414,0
744415,0
744416,0
744417,0
744418,0
744419,0
744420,0
744421,0
744422,0
744423,0
744424,0
744425,0
747919,0
747920,0
747921,0
748010,0
748011,0
748012,0
748013,0
748014,0
748015,0
748016,0
748017,0
748018,0
748019,0
748020,0
748021,0
748022,0
748023,0
748024,0
748025,0
748026,0
748027,0
748028,0
748029,0
748030,0
748031,0
748032,0
748033,0
748034,0
748035,0
748036,0
748037,0
748038,0
748039,0
748040,0
748041,0
748042,0
748043,0
748044,0
749592,0
749593,0
749594,0
751538,0
751539,0
751540,0
751630,0
751631,0
751632,0
751633,0
751634,0
751635,0
751636,0
751637,0
751638,0
751639,0
751640,0
751641,0
751642,0
751643,0
751644,0
751645,0
751646,0
751647,0
751648,0
751649,0
751650,0
751651,0
751652,0
751653,0
751654,0
751655,0
751656,0
751657,0
751658,0
751659,0
751660,0
751661,0
751662,0
751663,0
753204,0
753205,0
753206,0
753207,0
753208,0
753209,0
753214,0
753215,0
753216,0
753217,0
755157,0
755158,0
755159,0
755249,0
755250,0
755251,0
755252,0
755253,0
755254,0
755255,0
755256,0
755257,0
755258,0
755259,0
755260,0
755261,0
755262,0
755263,0
755264,0
755265,0
755266,0
755267,0
755268,0
755269,0
755270,0
755271,0
755272,0
755273,0
755274,0
755275,0
755276,0
755277,0
755278,0
755279,0
755280,0
755281,0
755282,0
755283,0
756819,0
756820,0
756821,0
756822,0
756823,0
756824,0
756828,0
756829,0
756830,0
756831,0
756833,0
758776,0
758777,0
758778,0
758868,0
758869,0
758870,0
758871,0
758872,0
758873,0
758874,0
758875,0
758876,0
758877,0
758878,0
758879,0
758880,0
758881,0
758882,0
758883,0
758884,0
758885,0
758886,0
758887,0
758888,0
758889,0
758890,0
758891,0
758892,0
758893,0
758894,0
758895,0
758896,0
758897,0
758898,0
758899,0
758900,0
758901,0
758902,0
760233,0
760234,0
760235,0
760236,0
760237,0
760238,0
760239,0
760240,0
760241,0
760242,0
760243,0
760244,0
760245,0
760428,0
760429,0
760434,0
760435,0
760436,0
760437,0
760438,0
760439,0
760440,0
760441,0
760442,0
760443,0
760444,0
760445,0
760446,0
760447,0
762474,0
762475,0
762476,0
762477,0
762478,0
762479,0
762480,0
762481,0
762482,0
762483,0
762484,0
762485,0
762486,0
762487,0
762488,0
762489,0
762490,0
762491,0
762492,0
762493,0
762494,0
762495,0
762496,0
762497,0
762498,0
762499,0
762500,0
762501,0
762502,0
762503,0
762504,0
762505,0
762506,0
762507,0
762508,0
762509,0
762510,0
762511,0
762512,0
762513,0
762514,0
762515,0
762516,0
762517,0
762518,0
762519,0
762520,0
762521,0
762522,0
762523,0
762524,0
762525,0
763848,0
763849,0
763850,0
763851,0
763852,0
763853,0
763854,0
763855,0
763856,0
763857,0
763858,0
763859,0
763860,0
764049,0
764050,0
764051,0
764052,0
764053,0
764054,0
764055,0
764056,0
764057,0
764058,0
764059,0
764060,0
764061,0
764062,0
764063,0
764064,0
766091,0
766092,0
766093,0
766094,0
766095,0
766096,0
766097,0
766098,0
766099,0
766100,0
766101,0
766102,0
766103,0
766104,0
766105,0
766106,0
766107,0
766108,0
766109,0
766110,0
766111,0
766112,0
766113,0
766114,0
766115,0
766116,0
766117,0
766118,0
766119,0
766120,0
766121,0
766122,0
766123,0
766124,0
766125,0
766126,0
766127,0
766128,0
766129,0
766130,0
766131,0
766132,0
766133,0
766134,0
766135,0
766136,0
766137,0
766138,0
766139,0
766140,0
766141,0
766142,0
766143,0
766144,0
767462,0
767463,0
767464,0
767465,0
767466,0
767467,0
767468,0
767469,0
767470,0
767471,0
767472,0
767473,0
767474,0
767664,0
767665,0
767666,0
767667,0
767668,0
767669,0
767670,0
767671,0
767672,0
767673,0
767674,0
767675,0
767676,0
767677,0
767678,0
767679,0
767680,0
767681,0
769708,0
769709,0
769710,0
769711,0
769712,0
769713,0
769714,0
769715,0
769716,0
769717,0
769718,0
769719,0
769720,0
769721,0
769722,0
769723,0
769724,0
769725,0
769726,0
769727,0
769728,0
769729,0
769730,0
769731,0
769732,0
769733,0
769734,0
769735,0
769736,0
769737,0
769738,0
769739,0
769740,0
769741,0
769742,0
769743,0
769744,0
769745,0
769746,0
769747,0
769748,0
769749,0
769750,0
769751,0
769752,0
769753,0
769754,0
769755,0
769756,0
769757,0
769758,0
769759,0
769760,0
769761,0
769762,0
769763,0
769764,0
771077,0
771078,0
771079,0
771080,0
771081,0
771082,0
771083,0
771084,0
771085,0
771086,0
771087,0
771088,0
771089,0
771279,0
771280,0
771281,0
771282,0
771283,0
771284,0
771285,0
771286,0
771287,0
771288,0
771289,0
771290,0
771291,0
771292,0
771293,0
771294,0
771295,0
771296,0
771297,0
773308,0
773309,0
773310,0
773311,0
773312,0
773313,0
773314,0
773315,0
773316,0
773327,0
773328,0
773329,0
773330,0
773331,0
773332,0
773333,0
773334,0
773335,0
773336,0
773337,0
773338,0
773339,0
773340,0
773341,0
773342,0
773343,0
773344,0
773345,0
773346,0
773347,0
773348,0
773349,0
773350,0
773351,0
773352,0
773353,0
773354,0
773355,0
773356,0
773357,0
773358,0
773359,0
773360,0
773361,0
773362,0
773363,0
773364,0
773365,0
773366,0
773367,0
773368,0
773369,0
773370,0
773371,0
773372,0
773373,0
773374,0
773375,0
773376,0
773377,0
773378,0
773379,0
773380,0
773381,0
773382,0
773383,0
774692,0
774693,0
774694,0
774695,0
774696,0
774697,0
774698,0
774699,0
774700,0
774701,0
774702,0
774703,0
774704,0
774894,0
774895,0
774896,0
774897,0
774898,0
774899,0
774900,0
774901,0
774902,0
774903,0
774904,0
774905,0
774906,0
774907,0
774908,0
774909,0
774910,0
774911,0
774912,0
776923,0
776924,0
776925,0
776926,0
776927,0
776928,0
776929,0
776930,0
776931,0
776932,0
776933,0
776934,0
776935,0
776946,0
776947,0
776948,0
776949,0
776950,0
776951,0
776952,0
776953,0
776954,0
776955,0
776956,0
776957,0
776958,0
776959,0
776960,0
776961,0
776962,0
776963,0
776964,0
776965,0
776966,0
776967,0
776968,0
776969,0
776970,0
776971,0
776972,0
776973,0
776974,0
776975,0
776976,0
776977,0
776978,0
776979,0
776980,0
776981,0
776982,0
776983,0
776984,0
776985,0
776986,0
776987,0
776988,0
776989,0
776990,0
776991,0
776992,0
776993,0
776994,0
776995,0
776996,0
776997,0
776998,0
776999,0
777000,0
777001,0
777002,0
777003,0
778306,0
778307,0
778308,0
778309,0
778310,0
778311,0
778312,0
778313,0
778314,0
778315,0
778316,0
778317,0
778318,0
778319,0
778320,0
778321,0
778322,0
778323,0
778324,0
778325,0
778326,0
778327,0
778328,0
778509,0
778510,0
778511,0
778512,0
778513,0
778514,0
778515,0
778516,0
778517,0
778518,0
778519,0
778520,0
778521,0
778522,0
778523,0
778524,0
778525,0
778526,0
778527,0
778528,0
778529,0
778530,0
778531,0
780532,0
780533,0
780534,0
780535,0
780538,0
780539,0
780540,0
780541,0
780542,0
780543,0
780544,0
780545,0
780546,0
780547,0
780548,0
780549,0
780550,0
780551,0
780552,0
780553,0
780554,0
780555,0
780556,0
780557,0
780560,0
780561,0
780562,0
780563,0
780564,0
780565,0
780566,0
780567,0
780568,0
780569,0
780570,0
780571,0
780572,0
780573,0
780574,0
780575,0
780576,0
780577,0
780578,0
780579,0
780580,0
780581,0
780582,0
780583,0
780584,0
780585,0
780586,0
780587,0
780588,0
780589,0
780590,0
780591,0
780592,0
780593,0
780594,0
780595,0
780596,0
780597,0
780598,0
780599,0
780600,0
780601,0
780602,0
780603,0
780604,0
780605,0
780606,0
780607,0
780608,0
780609,0
780610,0
780611,0
780612,0
780613,0
780614,0
780615,0
780616,0
780617,0
780618,0
780619,0
780620,0
780621,0
780622,0
781921,0
781922,0
781923,0
781924,0
781925,0
781926,0
781927,0
781928,0
781929,0
781930,0
781931,0
781932,0
781933,0
781934,0
781935,0
781936,0
781937,0
781938,0
781939,0
781940,0
781941,0
781942,0
782124,0
782125,0
782126,0
782127,0
782128,0
