cell_id,therm_prs
2331991,0
2332001,0
2332002,0
2332003,0
2332004,0
2332005,0
2332006,0
2332007,0
2332008,0
2332009,0
2332010,0
2335608,0
2335619,0
2335620,0
2335621,0
2335622,0
2335623,0
2335624,0
2335625,0
2335626,0
2335627,0
2339225,0
2339236,0
2339237,0
2339238,0
2339239,0
2339240,0
2339241,0
2339242,0
2339243,0
2339244,0
2339245,0
2342842,0
2342843,0
2342853,0
2342854,0
2342855,0
2342856,0
2342857,0
2342858,0
2342859,0
2342860,0
2342861,0
2342862,0
2346459,0
2346460,0
2346471,0
2346472,0
2346473,0
2346474,0
2346475,0
2346476,0
2346477,0
2346478,0
2346479,0
2350076,0
2350077,0
2350088,0
2350089,0
2350090,0
2350091,0
2350092,0
2350093,0
2350094,0
2350095,0
2350096,0
2353694,0
2353695,0
2353705,0
2353706,0
2353707,0
2353708,0
2353709,0
2353724,0
2353725,0
2353726,0
2353727,0
2353728,0
2353744,0
2353745,0
2353746,0
2357312,0
2357322,0
2357323,0
2357324,0
2357325,0
2357326,0
2357342,0
2357343,0
2357344,0
2357345,0
2357361,0
2357362,0
2357363,0
2357364,0
2360928,0
2360929,0
2360940,0
2360941,0
2360942,0
2360943,0
2360944,0
2360959,0
2360960,0
2360961,0
2360962,0
2360963,0
2360978,0
2360979,0
2360980,0
2360981,0
2364546,0
2364557,0
2364558,0
2364559,0
2364560,0
2364561,0
2364576,0
2364577,0
2364578,0
2364579,0
2364580,0
2364596,0
2364597,0
2364598,0
2364599,0
2368163,0
2368164,0
2368174,0
2368175,0
2368176,0
2368177,0
2368178,0
2368194,0
2368195,0
2368196,0
2368197,0
2368213,0
2368214,0
2368215,0
2368216,0
2368217,0
2371779,0
2371780,0
2371781,0
2371792,0
2371793,0
2371794,0
2371795,0
2371811,0
2371812,0
2371813,0
2371814,0
2371815,0
2371830,0
2371831,0
2371832,0
2371833,0
2371834,0
2375396,0
2375397,0
2375398,0
2375447,0
2375448,0
2375449,0
2375450,0
2375451,0
2375452,0
2375453,0
2375454,0
2375455,0
2375457,0
2375458,0
2379013,0
2379014,0
2379015,0
2379016,0
2379065,0
2379066,0
2379067,0
2379068,0
2379069,0
2379070,0
2379071,0
2379072,0
2379073,0
2379074,0
2379075,0
2382630,0
2382631,0
2382632,0
2382633,0
2382682,0
2382683,0
2382684,0
2382685,0
2382686,0
2382687,0
2382688,0
2382689,0
2382690,0
2382691,0
2386243,0
2386246,0
2386247,0
2386248,0
2386249,0
2386250,0
2386299,0
2386300,0
2386301,0
2386302,0
2386303,0
2386304,0
2386305,0
2386306,0
2386307,0
2386308,0
2386309,0
2389860,0
2389861,0
2389863,0
2389864,0
2389865,0
2389866,0
2389867,0
2389917,0
2389918,0
2389919,0
2389920,0
2389921,0
2389922,0
2389923,0
2389924,0
2389925,0
2389926,0
2389927,0
2389928,0
2389929,0
2389930,0
2393477,0
2393478,0
2393479,0
2393480,0
2393481,0
2393482,0
2393483,0
2393484,0
2393485,0
2393534,0
2393535,0
2393536,0
2393537,0
2393538,0
2393539,0
2393540,0
2393541,0
2393542,0
2393543,0
2393544,0
2393545,0
2393546,0
2393547,0
2397088,0
2397156,0
2397157,0
2397158,0
2397159,0
2397160,0
2397161,0
2397162,0
2397163,0
2397164,0
2397165,0
2397166,0
2397167,0
2400706,0
2400709,0
2400710,0
2400773,0
2400774,0
2400775,0
2400776,0
2400777,0
2400778,0
2400779,0
2400780,0
2400781,0
2400782,0
2400783,0
2400784,0
2400785,0
2404323,0
2404324,0
2404325,0
2404326,0
2404327,0
2404391,0
2404392,0
2404393,0
2404394,0
2404395,0
2404396,0
2404397,0
2404398,0
2404399,0
2404400,0
2404401,0
2404402,0
2404403,0
2407940,0
2407941,0
2407942,0
2407943,0
2407944,0
2408008,0
2408009,0
2408010,0
2408011,0
2408012,0
2408013,0
2408014,0
2408015,0
2408016,0
2408017,0
2408018,0
2408019,0
2408020,0
2411558,0
2411559,0
2411560,0
2411561,0
2411625,0
2411626,0
2411627,0
2411628,0
2411629,0
2411630,0
2411631,0
2411632,0
2411633,0
2411634,0
2411635,0
2411636,0
2411637,0
2415175,0
2415176,0
2415177,0
2415178,0
2415179,0
2415242,0
2415243,0
2415244,0
2415245,0
2415246,0
2415247,0
2415248,0
2415249,0
2415250,0
2415251,0
2415252,0
2415253,0
2415254,0
2415255,0
2415256,0
2418865,0
2418866,0
2418867,0
2418868,0
2418869,0
2418870,0
2418871,0
2418873,0
2418874,0
2422482,0
2422483,0
2422484,0
2422485,0
2422486,0
2422487,0
2422488,0
2422489,0
2422490,0
2422491,0
2422492,0
2426020,0
2426021,0
2426099,0
2426100,0
2426101,0
2426102,0
2426103,0
2426104,0
2426105,0
2426106,0
2426107,0
2426108,0
2426109,0
2429637,0
2429638,0
2429716,0
2429717,0
2429718,0
2429719,0
2429720,0
2429721,0
2429722,0
2429725,0
2429726,0
2433253,0
2433254,0
2433255,0
2433334,0
2433335,0
2433336,0
2433337,0
2433338,0
2433339,0
2433340,0
2433342,0
2433343,0
2433344,0
2436870,0
2436871,0
2436872,0
2436951,0
2436952,0
2436953,0
2436954,0
2436955,0
2436956,0
2436957,0
2436958,0
2436960,0
2436961,0
2440573,0
2440574,0
2440575,0
2440576,0
2440577,0
2440578,0
2444190,0
2444191,0
2444192,0
2444193,0
2444194,0
2444195,0
2444196,0
2447808,0
2447809,0
2447810,0
2447811,0
2447812,0
2447813,0
2447814,0
2447815,0
2451337,0
2451425,0
2451426,0
2451427,0
2451428,0
2451429,0
2451430,0
2451431,0
2451432,0
2454953,0
2454954,0
2455042,0
2455043,0
2455044,0
2455045,0
2455046,0
2455047,0
2455048,0
2455049,0
2458569,0
2458570,0
2458571,0
2458659,0
2458660,0
2458661,0
2458662,0
2458663,0
2458664,0
2458665,0
2458666,0
2458667,0
2462548,0
2462549,0
2462550,0
2462551,0
2462552,0
2466166,0
2466167,0
2466168,0
2466169,0
2466170,0
2469785,0
2469786,0
2469787,0
2473034,0
2473035,0
2476650,0
2476651,0
2476652,0
2476755,0
2480266,0
2480267,0
2480268,0
2480269,0
2480270,0
2483882,0
2487499,0
2487607,0
2491116,0
2491117,0
2491225,0
2494732,0
2494733,0
2494734,0
2494842,0
2498349,0
2498350,0
2498351,0
2498459,0
2498460,0
2501964,0
2501965,0
2501966,0
2501967,0
2501968,0
2502076,0
2502077,0
2505694,0
2505835,0
2505836,0
2505837,0
2505838,0
2505839,0
2509311,0
2509452,0
2509453,0
2509454,0
2509455,0
2509456,0
2512928,0
2513069,0
2513070,0
2513071,0
2513072,0
2513073,0
2516545,0
2516687,0
2516688,0
2516689,0
2516690,0
2520044,0
2520045,0
2520304,0
2520305,0
2520306,0
2520307,0
2520308,0
2523660,0
2523661,0
2523662,0
2523921,0
2523922,0
2523923,0
2523924,0
2523925,0
2527277,0
2527278,0
2527279,0
2527538,0
2527539,0
2527540,0
2527541,0
2527542,0
2530894,0
2530895,0
2530896,0
2531156,0
2531157,0
2531158,0
2531159,0
2531160,0
2534513,0
2534514,0
2534648,0
2534773,0
2534774,0
2534775,0
2534776,0
2534777,0
2538130,0
2538131,0
2538265,0
2538390,0
2538391,0
2538392,0
2538393,0
2538394,0
2541746,0
2541747,0
2541748,0
2541882,0
2541883,0
2542008,0
2542009,0
2542010,0
2542011,0
2545363,0
2545364,0
2545365,0
2545485,0
2545500,0
2545501,0
2545625,0
2545626,0
2545627,0
2545628,0
2545629,0
2549102,0
2549350,0.02305
2549351,0
2549352,0
2552588,0
2552589,0
2552590,0
2552719,0
2552720,0
2552967,0.03487
2552968,0.0319
2552969,0.02928
2552970,0.04952
2556205,0
2556206,0
2556207,0
2556335,0
2556336,0
2556584,0.04596
2556585,0.0474
2556586,0.04699
2556587,0.05456
2559822,0
2559823,0
2559824,0
2559952,0
2559953,0
2559954,0
2559956,0
2560202,0.05842
2560203,0.04593
2560204,0.05831
2560205,0.07738
2563439,0
2563440,0
2563441,0
2563570,0
2563571,0
2563572,0
2563573,0
2563575,0
2563576,0
2563577,0
2563819,0.06337
2563820,0.05421
2563821,0.07523
2563822,0.10034
2567056,0
2567057,0
2567058,0
2567059,0
2567187,0
2567188,0
2567189,0
2567190,0
2567192,0
2567193,0
2567194,0
2567195,0
2567437,0.0413
2567438,0.04842
2567439,0.09634
2570670,0
2570671,0
2570799,0
2570800,0
2570801,0
2570802,0
2570803,0
2570804,0
2570805,0
2570806,0
2570807,0
2570809,0
2570810,0
2570811,0
2570812,0
2570815,0
2570816,0
2570817,0
2570818,0
2570819,0
2570820,0.00914
2570821,0.0326
2570822,0.05575
2570823,0.048
2570828,0.03811
2570829,0.03074
2570830,0.05545
2570831,0.06486
2570832,0.06196
2570833,0.06703
2570834,0.06384
2574284,0
2574285,0
2574286,0
2574287,0
2574288,0
2574416,0
2574417,0
2574418,0
2574419,0
2574420,0
2574421,0
2574422,0
2574423,0
2574424,0
2574425,0
2574426,0
2574427,0
2574428,0
2574429,0
2574431,0
2574432,0
2574433,0
2574434,0
2574435,0
2574436,0
2574437,0.01027
2574438,0.0304
2574439,0.04196
2574440,0.03036
2574446,0.03306
2574447,0.05696
2574448,0.06557
2574449,0.07765
2574450,0.0849
2574451,0.06448
2574452,0.0537
2577900,0
2577901,0
2577902,0
2577903,0
2577904,0
2577905,0
2578034,0
2578035,0
2578036,0
2578037,0
2578038,0
2578039,0
2578040,0
2578041,0
2578042,0
2578043,0
2578044,0
2578045,0
2578046,0
2578048,0
2578049,0
2578050,0
2578051,0.00584
2578052,0.00286
2578053,0.01299
2578054,0.02329
2578055,0.04347
2578056,0.03058
2578057,0.021
2578063,0.05434
2578064,0.07071
2578065,0.06246
2578066,0.07142
2578067,0.08104
2578068,0.06103
2578069,0.02545
2578070,0.01342
2581516,0
2581517,0
2581518,0
2581519,0
2581520,0
2581521,0
2581522,0
2581523,0
2581651,0
2581652,0
2581653,0
2581654,0
2581655,0
2581656,0
2581657,0
2581658,0
2581659,0
2581660,0
2581661,0
2581662,0
2581663,0
2581664,0
2581665,0
2581666,0
2581667,0
2581668,0
2581669,0.00629
2581670,0.02358
2581671,0.03467
2581672,0.03854
2581673,0.02926
2581674,0.02697
2581680,0.04702
2581681,0.07306
2581682,0.07326
2581683,0.07861
2581684,0.08607
2581685,0.06483
2581686,0.016
2581687,0
2585133,0
2585134,0
2585135,0
2585136,0
2585137,0
2585138,0
2585139,0
2585140,0
2585268,0
2585269,0
2585270,0
2585271,0
2585272,0
2585273,0
2585274,0
2585275,0
2585276,0
2585277,0
2585278,0
2585279,0
2585280,0
2585281,0
2585282,0
2585283,0
2585284,0
2585285,0
2585286,0.00283
2585287,0.02144
2585288,0.02664
2585289,0.01894
2585290,0.01703
2585291,0.02125
2585297,0.04892
2585298,0.05291
2585299,0.07735
2585300,0.06985
2585301,0.07479
2585302,0.06422
2585303,0.00378
2585304,0
2588750,0
2588751,0
2588752,0
2588753,0
2588754,0
2588755,0
2588756,0
2588757,0
2588885,0
2588886,0
2588887,0
2588888,0
2588889,0
2588890,0
2588891,0
2588892,0
2588893,0
2588894,0
2588895,0
2588896,0
2588897,0
2588898,0
2588899,0
2588900,0
2588901,4e-4
2588902,0.00324
2588903,0.01075
2588904,0.01763
2588905,0.01684
2588906,0.00291
2588907,0
2588908,0.00255
2588909,0.00845
2588915,0.04951
2588916,0.06138
2588917,0.05504
2588918,0.05763
2588919,0.05665
2588920,0
2588921,0
2588922,0
2592367,0
2592368,0
2592369,0
2592502,0
2592503,0
2592504,0
2592505,0
2592506,0
2592507,0
2592508,0
2592509,0
2592510,0
2592511,0
2592512,0
2592513,0
2592514,0
2592515,0
2592516,0
2592517,0
2592518,0
2592519,0.00275
2592520,0.00833
2592521,0.00942
2592522,0.00601
2592523,0.00651
2592524,0
2592525,0
2592526,0
2592537,0.02251
2592538,0
2592539,0
2592771,0
2595983,0
2595984,0
2595985,0
2595986,0
2596120,0
2596121,0
2596122,0
2596123,0
2596124,0
2596125,0
2596126,0
2596127,0
2596128,0
2596129,0
2596130,0
2596131,0
2596132,0
2596133,0
2596134,0
2596135,0
2596136,0
2596137,0.00915
2596138,0.01019
2596139,8e-5
2596140,0.00562
2596141,0
2596142,0
2596143,0
2596154,0.03834
2596155,0
2596156,0
2596388,0
2599600,0
2599601,0
2599602,0
2599603,0
2599604,0
2599737,0
2599738,0
2599739,0
2599740,0
2599741,0
2599742,0
2599743,0
2599744,0
2599745,0
2599746,0
2599747,0
2599748,0
2599749,0
2599750,0
2599751,0
2599752,0
2599753,0
2599754,0
2599755,0.00328
2599756,0.01421
2599757,0.01235
2599758,0
2599759,0
2599760,0.00517
2599771,0.049
2599772,0.00443
2599773,0
2600005,0
2603217,0
2603218,0
2603219,0
2603220,0
2603221,0
2603354,0
2603355,0
2603356,0
2603357,0
2603358,0
2603359,0
2603360,0
2603361,0
2603362,0
2603363,0
2603364,0
2603365,0
2603366,0
2603367,0
2603368,0
2603369,0
2603370,0
2603371,0
2603372,7e-5
2603373,0.01401
2603374,0.01409
2603375,5.9e-4
2603376,2.9e-4
2603377,0.00358
2603378,0.01322
2603388,0.05811
2603389,0.01382
2603390,0
2603391,0
2603622,0
2603623,0
2606834,0
2606835,0
2606836,0
2606837,0
2606838,0
2606971,0
2606972,0
2606973,0
2606974,0
2606975,0
2606976,0
2606977,0
2606978,0
2606979,0
2606980,0
2606981,0
2606982,0
2606983,0
2606984,0
2606985,0
2606986,0
2606987,0
2606988,0
2606989,0
2606990,0.00518
2606991,0.00623
2606992,0.0024
2606993,0.00299
2606994,0.00445
2606995,0.01489
2607006,0.02331
